City,Year,AverageTemperature,NO2 Mean,SO2 Mean,CO Mean,Latitude,Longitude,Avg_CO2_natural_pross
Long Beach,2006,17.231583333333333,21.39531154261364,1.2468772428977273,0.751522734375,32.95,-117.77,206890.55162788602
Long Beach,2007,16.80275,20.63656726801153,2.6435115273775214,0.6010468112391931,32.95,-117.77,207704.80204842016
Long Beach,2008,17.211083333333335,20.80485983879781,2.1757865300546446,0.5300114713114754,32.95,-117.77,202172.3482385219
Long Beach,2009,17.03125,21.11032557538461,1.2218839815384617,0.50218206,32.95,-117.77,189498.2881188209
Long Beach,2010,16.19216666666667,20.579486876056336,1.0427684352112676,0.3827627732394366,32.95,-117.77,195632.05760612834
Long Beach,2011,16.25575,18.787120197468354,0.8579082978902954,0.385056194092827,32.95,-117.77,193891.25336038158
Long Beach,2012,17.203583333333334,22.07338078125,0.6991100482954545,0.5543819119318182,32.95,-117.77,190565.3256036093
Long Beach,2013,17.180777777777777,17.459041274952916,0.72630768173258,0.4333726732580037,32.95,-117.77,190013.4579393448
Los Angeles,2000,16.643333333333334,40.10558158496732,1.2726289689542485,1.0664520653594771,34.56,-118.7,202954.84062516445
Los Angeles,2001,16.46625,37.947523981220655,2.4532144906103284,1.1439001158059467,34.56,-118.7,202533.04766948434
Los Angeles,2002,16.430249999999997,32.73800634665335,2.494795321178821,1.0429105634365634,34.56,-118.7,202507.2563167111
Los Angeles,2003,16.944666666666667,33.62585530924856,2.029540569364162,0.9590396835260114,34.56,-118.7,205392.55136759096
Los Angeles,2004,16.552833333333336,25.17650731548416,2.617956990629183,0.5941674730031236,34.56,-118.7,207367.67381894967
Los Angeles,2005,16.431416666666667,20.04793860471567,3.7156736553398058,0.4350505769764216,34.56,-118.7,207371.77631833442
Los Angeles,2006,16.623083333333334,21.986027378340367,1.94294623488045,0.3836798945147679,34.56,-118.7,206890.55162788602
Los Angeles,2007,16.699916666666667,21.49024027988338,1.8017771209912536,0.3841291362973761,34.56,-118.7,207704.80204842016
Los Angeles,2008,17.014750000000003,20.40428186231884,0.9936748463768116,0.3770433695652174,34.56,-118.7,202172.3482385219
Los Angeles,2009,16.677,21.817589926459984,1.0297706369863011,0.5202506788031723,34.56,-118.7,189498.2881188209
Los Angeles,2010,15.887,18.640970593073597,0.4666348874458874,0.4490550966810966,34.56,-118.7,195632.05760612834
Los Angeles,2011,15.874833333333331,20.027220552822,0.2990611541244573,0.4168925448625181,34.56,-118.7,193891.25336038158
Los Angeles,2012,17.089583333333334,19.812094511163338,0.3934596122209166,0.5571892908343126,34.56,-118.7,190565.3256036093
Los Angeles,2013,18.12066666666667,18.86674186605206,0.285641624186551,0.4843907814533622,34.56,-118.7,190013.4579393448
Louisville,2000,13.49975,12.235175788764046,5.665778925842697,0.4487636719101124,37.78,-85.42,202954.84062516445
Louisville,2001,14.104,12.263830286458337,3.989599773437501,0.399848515625,37.78,-85.42,202533.04766948434
Louisville,2002,14.289416666666668,12.046827109243695,2.3637008151260503,0.2833279327731092,37.78,-85.42,202507.2563167111
Louisville,2013,15.03111111111111,14.10820124390244,1.4973032987804875,0.3517634817073171,37.78,-85.42,190013.4579393448
Manchester,2002,9.01575,9.989336059782609,1.1106216521739132,0.2795155489130435,42.59,-72.0,202507.2563167111
Manchester,2003,7.775666666666667,9.368332373563218,1.3233987298850574,0.3365828333333333,42.59,-72.0,205392.55136759096
Manchester,2004,8.089083333333333,9.768453239130434,2.356116831521739,0.2562356440217391,42.59,-72.0,207367.67381894967
Manchester,2005,8.555916666666667,9.146547134328358,3.0066285920398013,0.456763975124378,42.59,-72.0,207371.77631833442
Manchester,2006,9.482583333333332,7.333276811428571,1.5190430171428573,0.3494516742857143,42.59,-72.0,206890.55162788602
Manchester,2007,8.3645,7.621771135869564,1.2446594945652174,0.4595218668478261,42.59,-72.0,207704.80204842016
Manchester,2008,8.533666666666667,7.219969087912088,1.326055093406593,0.507567282967033,42.59,-72.0,202172.3482385219
Manchester,2009,8.069083333333333,8.22515785046729,1.4825220308411216,0.372491459813084,42.59,-72.0,189498.2881188209
Manchester,2010,9.580166666666669,7.668570667910448,0.9733833320895524,0.442154098880597,42.59,-72.0,195632.05760612834
Miami,2001,23.701833333333337,9.443855986055777,1.1095452330677291,0.0374748346613545,26.52,-80.6,202533.04766948434
Miami,2002,24.11175,7.368123888888889,0.7115091333333334,0.0370250539682539,26.52,-80.6,202507.2563167111
Miami,2003,23.999916666666664,8.096198081081083,0.4430472200772201,0.054540638996139,26.52,-80.6,205392.55136759096
Miami,2004,23.692916666666665,6.276507539855072,0.3328830489130435,0.0167370398550724,26.52,-80.6,207367.67381894967
Miami,2005,23.64025,7.4889975702479346,0.2637931322314049,0.0200519421487603,26.52,-80.6,207371.77631833442
Milwaukee,2006,11.8705,14.765243103448276,2.625670935344828,0.3535972916666666,42.59,-87.27,206890.55162788602
Milwaukee,2007,11.448333333333332,17.253054774193547,2.4937418225806454,0.3148375483870967,42.59,-87.27,207704.80204842016
New Haven,2006,11.93275,17.44416646511628,3.196097034883721,0.4777570348837209,40.99,-72.43,206890.55162788602
New Haven,2007,11.110833333333334,16.450823630434783,3.927220858695653,0.4355380326086956,40.99,-72.43,207704.80204842016
New Haven,2008,11.37225,15.26831537142857,2.5704563714285715,0.299546325,40.99,-72.43,202172.3482385219
New Haven,2009,10.720833333333331,14.26308446208363,2.16517745145287,0.2717498143160878,40.99,-72.43,189498.2881188209
New Haven,2010,11.942666666666668,13.782547994236312,1.4628774279538903,0.2930900086455331,40.99,-72.43,195632.05760612834
New Haven,2011,11.82225,15.403940439834026,1.7167237053941908,0.288020132780083,40.99,-72.43,193891.25336038158
New Haven,2012,12.543166666666666,13.41397488219178,1.155450687671233,0.2697556931506849,40.99,-72.43,190565.3256036093
New Haven,2013,12.32911111111111,13.621775580821916,0.8273066986301371,0.2554141342465753,40.99,-72.43,190013.4579393448
New York,2000,9.969083333333334,26.71927490504705,7.480003186484174,0.6205308964927289,40.99,-74.56,202954.84062516445
New York,2001,10.931,28.51936484850414,8.559593179185232,0.6155183354551241,40.99,-74.56,202533.04766948434
New York,2002,11.252166666666668,27.65281789888476,7.492871453531598,0.6127465628252788,40.99,-74.56,202507.2563167111
New York,2003,9.836,26.73632517733628,8.005651974245769,0.6975577409860191,40.99,-74.56,205392.55136759096
New York,2004,10.3895,24.57362207257204,7.095314485592316,0.5792636271789399,40.99,-74.56,207367.67381894967
New York,2005,10.681416666666664,25.711626111957347,7.405940419649657,0.5534042223914699,40.99,-74.56,207371.77631833442
New York,2006,11.51925,24.229217651929822,5.935324517192982,0.4766044392982456,40.99,-74.56,206890.55162788602
New York,2007,10.627333333333334,23.27193623007968,5.566942765438247,0.5067545517928287,40.99,-74.56,207704.80204842016
New York,2008,10.641666666666667,23.104233494252878,5.214913222860792,0.4954050817369093,40.99,-74.56,202172.3482385219
New York,2009,10.141833333333333,21.685016767407408,4.512121793333334,0.4004072933333333,40.99,-74.56,189498.2881188209
New York,2010,11.357583333333332,19.71139723743017,3.856943398743017,0.4488497374301676,40.99,-74.56,195632.05760612834
New York,2011,11.27225,21.2029087294686,4.109286421900161,0.3861160813204509,40.99,-74.56,193891.25336038158
New York,2012,11.9715,18.09476556361149,2.5156718166894665,0.3434708255813953,40.99,-74.56,190565.3256036093
New York,2013,12.163888888888888,17.91965873786408,1.8067857808599168,0.3056751373092926,40.99,-74.56,190013.4579393448
Newark,2001,10.931,28.40896770995671,3.977780597402597,0.6692651038961038,40.99,-74.56,202533.04766948434
Newark,2002,11.252166666666668,28.12504264652568,3.668715021148036,0.6525048157099698,40.99,-74.56,202507.2563167111
Newark,2003,9.836,29.82006388965517,5.930289427586208,0.6596400172413793,40.99,-74.56,205392.55136759096
Newark,2011,11.27225,21.03529215229885,1.9554864252873565,0.3588298247126437,40.99,-74.56,193891.25336038158
Newark,2012,11.9715,18.36788667887324,1.1361421591549297,0.3347706408450704,40.99,-74.56,190565.3256036093
Newark,2013,12.163888888888888,18.17173659831461,0.8155407317415729,0.3468707359550562,40.99,-74.56,190013.4579393448
Oakland,2001,15.246916666666666,23.797468272727272,1.6033144318181818,0.7024966136363636,37.78,-122.03,202533.04766948434
Oakland,2002,14.996250000000002,18.908918584415584,1.6014246868686868,0.6956441933621934,37.78,-122.03,202507.2563167111
Oakland,2003,15.425083333333331,18.42820825210084,2.5829061512605045,0.7338418319327732,37.78,-122.03,205392.55136759096
Oakland,2010,14.670916666666663,17.988202210526318,0.9911024736842108,0.3014181315789473,37.78,-122.03,195632.05760612834
Oakland,2011,14.496583333333334,15.737148682191782,1.0543877369863013,0.3760533849315068,37.78,-122.03,193891.25336038158
Oakland,2012,15.051583333333332,14.879765326760564,0.7067528267605634,0.4750020253521126,37.78,-122.03,190565.3256036093
Oakland,2013,16.233666666666668,16.772931173076923,0.5037992376373627,0.5155763090659341,37.78,-122.03,190013.4579393448
Oklahoma City,2011,16.710416666666667,6.395188049382716,0.6280891111111111,0.2161026049382716,36.17,-97.46,193891.25336038158
Oklahoma City,2012,17.687250000000002,5.390243914600551,0.2349595082644628,0.1288961225895316,36.17,-97.46,190565.3256036093
Oklahoma City,2013,17.21477777777778,5.661837820936639,0.2192461101928374,0.1363470798898071,36.17,-97.46,190013.4579393448
Philadelphia,2000,12.311666666666667,25.65867879739508,5.057226324167872,0.5675842691751086,39.38,-74.91,202954.84062516445
Philadelphia,2001,13.06575,25.74301483235294,4.682589305882352,0.5510132911764706,39.38,-74.91,202533.04766948434
Philadelphia,2002,13.587000000000002,24.324969799435028,4.322705741525423,0.5046752923728813,39.38,-74.91,202507.2563167111
Philadelphia,2003,12.074083333333334,24.00203047256097,5.055899672256097,0.4693945442073171,39.38,-74.91,205392.55136759096
Philadelphia,2004,12.6865,22.650325969230767,5.020375174125874,0.4551612489510489,39.38,-74.91,207367.67381894967
Philadelphia,2005,12.713916666666668,21.221157919540232,4.304949940613027,0.4128903409961686,39.38,-74.91,207371.77631833442
Philadelphia,2006,13.636416666666667,20.62575046537396,4.228433261772853,0.4096701828254848,39.38,-74.91,206890.55162788602
Philadelphia,2007,12.97275,20.40602512983425,3.854591859116022,0.2795632955801105,39.38,-74.91,207704.80204842016
Philadelphia,2008,13.011083333333334,19.60680646514936,3.354790748221906,0.2981467780938833,39.38,-74.91,202172.3482385219
Philadelphia,2009,12.49825,18.313957419310345,2.575729048275862,0.3204151931034483,39.38,-74.91,189498.2881188209
Philadelphia,2010,13.282916666666669,17.72435695297372,2.2393490318118947,0.2960357780082988,39.38,-74.91,195632.05760612834
Philadelphia,2011,13.651916666666668,20.258793479224376,1.8126758060941828,0.284067783933518,39.38,-74.91,193891.25336038158
Philadelphia,2012,14.054916666666664,17.90548104628331,1.017612613604488,0.2839995603085554,39.38,-74.91,190565.3256036093
Philadelphia,2013,14.01366666666667,16.3574049002849,1.1948922535612536,0.2660017678062678,39.38,-74.91,190013.4579393448
Phoenix,2000,22.00325,29.12134222492837,2.3374092958452724,1.0096848467048711,32.95,-112.02,202954.84062516445
Phoenix,2001,21.917416666666668,28.83645609192201,2.4739953091922007,0.8579939526462396,32.95,-112.02,202533.04766948434
Phoenix,2002,21.9045,29.89834899404762,2.720820224702381,1.0034152068452382,32.95,-112.02,202507.2563167111
Phoenix,2003,22.14558333333333,29.32625523666667,2.5718117183333336,0.7849117,32.95,-112.02,205392.55136759096
Phoenix,2004,21.51983333333333,24.573037617602427,2.266095374051593,0.5618567086494689,32.95,-112.02,207367.67381894967
Phoenix,2005,21.81425,23.953470010262254,2.386642443557583,0.7127472616875713,32.95,-112.02,207371.77631833442
Phoenix,2006,21.85425,22.405263775053303,2.003927647121535,0.6440956114072495,32.95,-112.02,206890.55162788602
Phoenix,2007,22.108166666666666,22.395812945868947,1.821164795584045,0.620517707977208,32.95,-112.02,207704.80204842016
Phoenix,2008,21.6885,20.894875136695905,1.9256166604532163,0.528185159356725,32.95,-112.02,202172.3482385219
Phoenix,2009,22.096,19.618947528011205,1.6244319278711483,0.5154726988795518,32.95,-112.02,189498.2881188209
Phoenix,2010,21.584416666666662,18.29945044242424,1.3854837068181818,0.4334254,32.95,-112.02,195632.05760612834
Phoenix,2011,21.55841666666667,19.891170575729067,1.1180218607714016,0.4492801091251176,32.95,-112.02,193891.25336038158
Phoenix,2012,22.306916666666663,19.94306256627451,1.251278567843137,0.4075929670588235,32.95,-112.02,190565.3256036093
Phoenix,2013,23.56455555555556,18.130289346839543,1.0081505794165315,0.4075664311183144,32.95,-112.02,190013.4579393448
Pittsburgh,2000,10.225166666666668,21.1823865225,9.566587915,0.2901198725,40.99,-80.95,202954.84062516445
Pittsburgh,2001,11.0745,20.557701478672985,7.640503590047394,0.3555070734597156,40.99,-80.95,202533.04766948434
Pittsburgh,2002,11.173333333333334,19.34678983255814,9.909117041860464,0.3596984674418604,40.99,-80.95,202507.2563167111
Pittsburgh,2003,9.879916666666666,19.64164024257426,8.762058507425744,0.2823290668316831,40.99,-80.95,205392.55136759096
Pittsburgh,2004,10.474666666666666,19.39847360098522,5.416234876847291,0.345823697044335,40.99,-80.95,207367.67381894967
Pittsburgh,2005,10.745833333333332,20.61098785929648,8.129954645728642,0.1211722613065326,40.99,-80.95,207371.77631833442
Pittsburgh,2006,11.30525,15.909313497607656,6.813070248803827,0.2678468014354067,40.99,-80.95,206890.55162788602
Pittsburgh,2007,10.85,18.511926373401536,5.167044997442456,0.5850976815856778,40.99,-80.95,207704.80204842016
Pittsburgh,2008,10.185916666666667,16.059351259887006,4.1084707457627125,0.2590290367231638,40.99,-80.95,202172.3482385219
Pittsburgh,2009,10.066333333333334,11.882359010752689,2.90078922311828,0.2575730564516129,40.99,-80.95,189498.2881188209
Pittsburgh,2010,10.766416666666666,11.68790958248009,3.289991103526735,0.3902805119453925,40.99,-80.95,195632.05760612834
Pittsburgh,2011,11.04425,12.970569723622049,2.5900374393700787,0.2344923169291339,40.99,-80.95,193891.25336038158
Pittsburgh,2012,11.965416666666668,12.687359139072848,2.387276191225165,0.2655445910596026,40.99,-80.95,190565.3256036093
Pittsburgh,2013,11.870666666666668,10.80648654065934,2.2330699868131867,0.2154883912087912,40.99,-80.95,190013.4579393448
Portland,2007,10.172583333333334,11.425320463203462,1.1652148636363635,0.3305305584415584,45.81,-123.46,207704.80204842016
Portland,2008,9.8025,10.666728961130742,1.3912439213780918,0.2706176819787986,45.81,-123.46,202172.3482385219
Portland,2009,10.137166666666667,10.50260738695652,2.280506228985507,0.2925659992753623,45.81,-123.46,189498.2881188209
Portland,2010,10.496083333333331,9.419437891061452,1.452745309357542,0.3298610837988827,45.81,-123.46,195632.05760612834
Portland,2011,9.6685,9.155245781710914,1.0605721275811208,0.3243625272861357,45.81,-123.46,193891.25336038158
Portland,2012,10.250166666666669,9.456953625090645,0.8262214572153734,0.3535940652646845,45.81,-123.46,190565.3256036093
Portland,2013,11.735333333333331,9.649597614054054,1.3067668843243243,0.3262654659459459,45.81,-123.46,190013.4579393448
Reno,2010,11.353333333333332,22.3421667,0.4304355,0.2896733999999999,39.38,-120.69,195632.05760612834
Reno,2011,11.171833333333334,16.665880235616438,0.5022216835616439,0.2958859739726027,39.38,-120.69,193891.25336038158
Reno,2012,12.440916666666666,14.147347522222224,0.3743824930555555,0.2575599097222222,39.38,-120.69,190565.3256036093
Reno,2013,13.915333333333333,16.235530771014492,0.4997287318840579,0.3059823,39.38,-120.69,190013.4579393448
Rochester,2011,9.364916666666666,8.421939068728523,1.0981387371134022,0.1847900704467354,42.59,-78.55,193891.25336038158
Salt Lake City,2011,10.045416666666666,18.20191779501385,0.9578963753462604,0.3460753171745152,40.99,-112.9,193891.25336038158
Salt Lake City,2012,12.102666666666666,16.21486700837989,0.5639469273743016,0.3532087025139665,40.99,-112.9,190565.3256036093
Salt Lake City,2013,12.600222222222222,17.66385099408284,0.4696194156804733,0.3495120207100591,40.99,-112.9,190013.4579393448
San Antonio,2008,20.90641666666667,8.874186715492957,0.4498215507042254,0.2870115647887324,29.74,-97.85,202172.3482385219
San Antonio,2009,21.06083333333333,8.311208778541953,0.3973464312242091,0.2370869092159559,29.74,-97.85,189498.2881188209
San Antonio,2010,20.099166666666665,8.428030268571428,0.6547697828571428,0.3510552914285714,29.74,-97.85,195632.05760612834
San Diego,2000,16.90008333333333,22.194710574647885,3.601125573943662,1.087171893661972,32.95,-117.77,202954.84062516445
San Diego,2001,16.374166666666667,20.617676332577474,3.3335260846560844,0.9116626689342404,32.95,-117.77,202533.04766948434
San Diego,2002,16.37275,21.563170464335663,3.534049151748252,0.8633847657342657,32.95,-117.77,202507.2563167111
San Diego,2003,17.100166666666667,20.60630809320252,3.817891507708479,0.8823917442186405,32.95,-117.77,205392.55136759096
San Diego,2004,16.840666666666667,21.66669911543811,4.619785578581363,0.927603990264256,32.95,-117.77,207367.67381894967
San Diego,2005,16.9275,22.54629102763636,3.6050547730909095,0.8911360596363636,32.95,-117.77,207371.77631833442
San Diego,2006,17.231583333333333,22.210842017667847,3.3832748367491168,0.8122087399293286,32.95,-117.77,206890.55162788602
San Diego,2007,16.80275,20.11633432214765,2.920118889261745,0.7153814056674124,32.95,-117.77,207704.80204842016
San Diego,2008,17.211083333333335,21.82135035444947,2.629111684012066,0.7350171493212669,32.95,-117.77,202172.3482385219
San Diego,2009,17.03125,19.2929997538036,2.7070537593360995,0.6401056237897649,32.95,-117.77,189498.2881188209
San Diego,2010,16.19216666666667,16.860523851585015,0.4955866015850144,0.5637312291066282,32.95,-117.77,195632.05760612834
San Diego,2011,16.25575,14.892242861878453,1.1624315193370165,0.5173885414364642,32.95,-117.77,193891.25336038158
San Francisco,2000,15.022,20.298692548476456,2.35218178531856,0.7123935249307479,37.78,-122.03,202954.84062516445
San Francisco,2001,15.246916666666666,19.15062564010989,2.129944326923077,0.7145777348901099,37.78,-122.03,202533.04766948434
San Francisco,2002,14.996250000000002,18.63987516292135,1.904777702247191,0.6881799733146068,37.78,-122.03,202507.2563167111
San Francisco,2003,15.425083333333331,18.3583313260274,2.1546538246575344,0.6364424780821918,37.78,-122.03,205392.55136759096
San Francisco,2004,15.374916666666666,15.775442053505534,1.981966409594096,0.4089867038745387,37.78,-122.03,207367.67381894967
San Francisco,2005,15.17125,14.477072383742913,1.1799427741020794,0.3630542060491493,37.78,-122.03,207371.77631833442
San Francisco,2006,15.021,16.066134772602737,1.3179300657534243,0.5190194150684931,37.78,-122.03,206890.55162788602
San Francisco,2007,14.936749999999998,15.578074936813186,1.0390131085164835,0.4479000714285714,37.78,-122.03,207704.80204842016
San Francisco,2008,15.052833333333334,15.690760912328768,0.9612938698630136,0.4276132534246575,37.78,-122.03,202172.3482385219
San Jose,2009,15.01975,13.40817526984127,0.3369833523809524,0.3509898428571428,37.78,-122.03,189498.2881188209
San Jose,2010,14.670916666666663,14.377682336986302,0.3354695904109589,0.3506244589041096,37.78,-122.03,195632.05760612834
San Jose,2011,14.496583333333334,14.784353002832862,0.2968919560906515,0.3759800382436261,37.78,-122.03,193891.25336038158
San Jose,2012,15.051583333333332,13.267825473829202,0.3314048898071625,0.3502750881542699,37.78,-122.03,190565.3256036093
San Jose,2013,16.233666666666668,15.27424393150685,0.2938227205479452,0.4115635945205479,37.78,-122.03,190013.4579393448
Scottsdale,2000,22.00325,39.31865634972677,2.285352,0.8540519918032787,32.95,-112.02,202954.84062516445
Scottsdale,2001,21.917416666666668,24.03604655231144,1.7215008357664234,0.7529540437956205,32.95,-112.02,202533.04766948434
Scottsdale,2002,21.9045,25.66625475417661,1.9936900405727924,0.7564952028639619,32.95,-112.02,202507.2563167111
Scottsdale,2003,22.14558333333333,25.02753405576208,1.6463368550185875,0.7536312750929368,32.95,-112.02,205392.55136759096
Scottsdale,2004,21.51983333333333,21.66914916581633,1.4412107691326532,0.6426640306122449,32.95,-112.02,207367.67381894967
Scottsdale,2005,21.81425,21.81498239702233,1.5635789962779156,0.6489297866004963,32.95,-112.02,207371.77631833442
Scottsdale,2006,21.85425,22.68979434793188,2.1728385729927004,0.4900461411192214,32.95,-112.02,206890.55162788602
Scottsdale,2007,22.108166666666666,19.39794768,1.5547797870588236,0.469781094117647,32.95,-112.02,207704.80204842016
Scottsdale,2008,21.6885,18.022314214111923,0.9594354476885644,0.3556428807785888,32.95,-112.02,202172.3482385219
Scottsdale,2009,22.096,17.175488990314772,0.8039993825665859,0.3765296513317191,32.95,-112.02,189498.2881188209
Scottsdale,2010,21.584416666666662,16.733495273381294,1.2607662194244604,0.395942448441247,32.95,-112.02,195632.05760612834
Seattle,2013,9.946444444444444,11.611419756756757,1.0791548108108109,0.1813886216216216,47.42,-121.97,190013.4579393448
Sioux Falls,2011,7.251,6.187938959097321,0.4337895077574047,0.1905393892806769,44.2,-96.15,193891.25336038158
Sioux Falls,2012,9.5675,6.237231801369863,0.4767846363013698,0.1923681356164383,44.2,-96.15,190565.3256036093
Sioux Falls,2013,8.678999999999998,5.260111309696093,0.5489381439942113,0.1834264109985528,44.2,-96.15,190013.4579393448
Tucson,2000,18.66575,17.071617720461095,2.278271363112392,0.4231928371757925,31.35,-111.2,202954.84062516445
Tucson,2001,18.269916666666667,15.595163871720116,0.7886530189504374,0.3692231413994168,31.35,-111.2,202533.04766948434
Tucson,2002,18.649916666666662,16.624049028011203,1.0065436134453782,0.3962664369747899,31.35,-111.2,202507.2563167111
Tucson,2003,18.932166666666667,17.193846538888888,1.2137370333333333,0.4591560291666666,31.35,-111.2,205392.55136759096
Tucson,2004,17.948583333333335,15.31647063114754,1.1495520013661202,0.3921733101092896,31.35,-111.2,207367.67381894967
Tucson,2005,18.71425,14.877823279452054,0.6981401739726028,0.373620994520548,31.35,-111.2,207371.77631833442
Tucson,2006,18.608833333333333,15.754081230136986,0.6057881506849315,0.3654219808219178,31.35,-111.2,206890.55162788602
Tucson,2007,18.5535,13.394700139726028,0.9219563,0.3159247945205479,31.35,-111.2,207704.80204842016
Tucson,2008,18.244416666666663,13.41079952197802,0.8586286978021977,0.271507445054945,31.35,-111.2,202172.3482385219
Tucson,2009,18.771,12.32805830958904,0.5095263273972603,0.2680581150684931,31.35,-111.2,189498.2881188209
Tucson,2010,18.18608333333333,12.094548089912282,0.4594437949561403,0.2523031567982456,31.35,-111.2,195632.05760612834
Tucson,2011,18.402083333333334,11.778930247222222,0.2708567083333333,0.1871421138888888,31.35,-111.2,193891.25336038158
Tucson,2012,18.962416666666662,13.389797627062707,0.201280706270627,0.2058514966996699,31.35,-111.2,190565.3256036093
Tucson,2013,19.712,10.998651073972605,0.2231333164383561,0.1743771630136986,31.35,-111.2,190013.4579393448
Tulsa,2006,16.971166666666665,12.992798128571428,1.2809741428571428,0.3849281428571429,36.17,-95.47,206890.55162788602
Tulsa,2007,16.090416666666666,9.638190189873418,0.7766129129746836,0.3233854319620253,36.17,-95.47,207704.80204842016
Tulsa,2008,15.332,10.646988846938775,0.9856382959183672,0.3146451632653061,36.17,-95.47,202172.3482385219
Tulsa,2009,15.309333333333331,8.645485953405018,0.6906942329749104,0.2615110501792115,36.17,-95.47,189498.2881188209
Tulsa,2010,15.979416666666667,8.552552179738562,0.6776970522875817,0.2566249346405229,36.17,-95.47,195632.05760612834
Tulsa,2011,16.461666666666666,8.941837201807228,0.8194771159638554,0.2756365948795181,36.17,-95.47,193891.25336038158
Tulsa,2012,17.680249999999997,9.00014484,0.6753360518518519,0.2106792,36.17,-95.47,190565.3256036093
Tulsa,2013,17.119777777777777,7.862299980392157,0.4794227408963585,0.2090835084033613,36.17,-95.47,190013.4579393448
Vallejo,2000,15.022,13.326706222527472,1.5073813406593408,0.63784798489011,37.78,-122.03,202954.84062516445
Vallejo,2001,15.246916666666666,12.922235866295264,0.9433062980501392,0.5290547966573815,37.78,-122.03,202533.04766948434
Vallejo,2002,14.996250000000002,12.968579412087912,1.2797725879120878,0.558674125,37.78,-122.03,202507.2563167111
Vallejo,2003,15.425083333333331,11.903725408839778,1.134381085635359,0.485524544198895,37.78,-122.03,205392.55136759096
Vallejo,2004,15.374916666666666,11.852718893442622,1.261732206284153,0.4796544234972677,37.78,-122.03,207367.67381894967
Vallejo,2005,15.17125,10.598750656069363,1.195766539017341,0.4413077586705202,37.78,-122.03,207371.77631833442
Vallejo,2006,15.021,11.560104824657534,1.0083927410958904,0.4902262575342465,37.78,-122.03,206890.55162788602
Vallejo,2007,14.936749999999998,10.556765465753426,0.8733768465753425,0.4462584191780822,37.78,-122.03,207704.80204842016
Vallejo,2008,15.052833333333334,10.511905744505494,0.848719489010989,0.4079164340659341,37.78,-122.03,202172.3482385219
Vallejo,2009,15.01975,9.6941072679558,0.657002843922652,0.3581081395027624,37.78,-122.03,189498.2881188209
Vallejo,2010,14.670916666666663,9.263975427972028,0.5491519055944056,0.3520028881118881,37.78,-122.03,195632.05760612834
Vallejo,2011,14.496583333333334,10.211051473972605,0.8463638068493151,0.4131898931506849,37.78,-122.03,193891.25336038158
Vallejo,2012,15.051583333333332,9.142772303278688,0.641985781420765,0.3793881516393442,37.78,-122.03,190565.3256036093
Vallejo,2013,16.233666666666668,9.84290930410959,0.5927553739726028,0.3959953630136986,37.78,-122.03,190013.4579393448
Waco,2007,18.6955,3.251529222222222,0.158577391025641,0.2227704615384615,31.35,-98.01,207704.80204842016
Waco,2008,19.335666666666665,3.051384441011236,0.0467793834269662,0.0921429648876404,31.35,-98.01,202172.3482385219
Waco,2009,19.277083333333334,2.0861094810318663,0.0484888285280728,0.1213848710166919,31.35,-98.01,189498.2881188209
Waco,2010,18.8665,2.802922192634561,0.4147277082152974,0.1498803031161473,31.35,-98.01,195632.05760612834
Waco,2011,20.326083333333333,3.753631404494382,0.0600191488764045,0.1209883721910112,31.35,-98.01,193891.25336038158
Waco,2012,20.326083333333333,3.39217867673716,0.2501102628398791,0.1153308942598187,31.35,-98.01,190565.3256036093
Waco,2013,20.871222222222222,2.510726765957447,0.2985276762917933,0.1097846382978723,31.35,-98.01,190013.4579393448
Washington,2000,12.27775,22.725717307692307,8.137539842032966,1.1756959697802198,39.38,-76.99,202954.84062516445
Washington,2001,12.993583333333332,24.47431118338109,6.651348691977077,1.0754241088825216,39.38,-76.99,202533.04766948434
Washington,2002,13.463583333333334,24.441035802739727,6.712708690410959,1.158794783561644,39.38,-76.99,202507.2563167111
Washington,2003,12.07275,22.64075434903047,8.323186703601108,0.8963699445983379,39.38,-76.99,205392.55136759096
Washington,2004,12.786583333333333,20.95640372527473,6.475044528846153,0.6175890453296703,39.38,-76.99,207367.67381894967
Washington,2005,12.818666666666669,20.83678835911602,4.483952994475138,0.8488915138121547,39.38,-76.99,207371.77631833442
Washington,2006,13.588583333333332,15.966559909589042,4.525002882191781,1.1158484082191782,39.38,-76.99,206890.55162788602
Washington,2007,13.133416666666667,15.332143955555557,5.021016170370371,1.196904734814815,39.38,-76.99,207704.80204842016
Washington,2008,12.764,18.05779923611111,5.556448202777778,1.2215623333333334,39.38,-76.99,202172.3482385219
Washington,2009,12.437666666666669,18.30295406906077,4.529059987569061,0.8657245718232044,39.38,-76.99,189498.2881188209
Washington,2010,13.280833333333334,17.643917554945055,3.360865269230769,0.8838610824175824,39.38,-76.99,195632.05760612834
Washington,2011,13.557250000000002,15.92879966435986,3.5996834619377163,0.6688640432525952,39.38,-76.99,193891.25336038158
Washington,2012,13.996583333333334,16.273087274492497,1.682196920564872,0.5945100485436893,39.38,-76.99,190565.3256036093
Washington,2013,14.187666666666669,11.500348711450382,0.9909780053435112,0.3404356458015267,39.38,-76.99,190013.4579393448
