City,Year,AverageTemperature,NO2 Mean,SO2 Mean,CO Mean,value,category,Latitude
Chula Vista,2000,16.90008333333333,16.75181835021097,2.6573466561181434,0.8392986736990155,7258973.11700554,greenhouse_gas_ghgs_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,32.95
Chula Vista,2000,16.90008333333333,16.75181835021097,2.6573466561181434,0.8392986736990155,109295.25441327,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,32.95
Chula Vista,2000,16.90008333333333,16.75181835021097,2.6573466561181434,0.8392986736990155,717473.935246073,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,32.95
Chula Vista,2000,16.90008333333333,16.75181835021097,2.6573466561181434,0.8392986736990155,205.737678618912,nitrogen_trifluoride_nf3_emissions_in_kilotonne_co2_equivalent,32.95
Chula Vista,2000,16.90008333333333,16.75181835021097,2.6573466561181434,0.8392986736990155,401400.224007895,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,32.95
Chula Vista,2000,16.90008333333333,16.75181835021097,2.6573466561181434,0.8392986736990155,15918.7768438676,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,32.95
Chula Vista,2000,16.90008333333333,16.75181835021097,2.6573466561181434,0.8392986736990155,17873.9194123821,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,32.95
Chula Vista,2000,16.90008333333333,16.75181835021097,2.6573466561181434,0.8392986736990155,4367.2296252,unspecified_mix_of_hydrofluorocarbons_hfcs_and_perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,32.95
Chula Vista,2001,16.374166666666667,16.84229596694215,3.3195518071625343,0.8122459132231404,5894462.94151346,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,32.95
Chula Vista,2001,16.374166666666667,16.84229596694215,3.3195518071625343,0.8122459132231404,7140899.14134197,greenhouse_gas_ghgs_emissions_including_indirect_co2_without_lulucf_in_kilotonne_co2_equivalent,32.95
Chula Vista,2001,16.374166666666667,16.84229596694215,3.3195518071625343,0.8122459132231404,7140899.14134197,greenhouse_gas_ghgs_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,32.95
Chula Vista,2001,16.374166666666667,16.84229596694215,3.3195518071625343,0.8122459132231404,104598.382885389,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,32.95
Chula Vista,2001,16.374166666666667,16.84229596694215,3.3195518071625343,0.8122459132231404,712676.764973809,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,32.95
Chula Vista,2001,16.374166666666667,16.84229596694215,3.3195518071625343,0.8122459132231404,229.040863134056,nitrogen_trifluoride_nf3_emissions_in_kilotonne_co2_equivalent,32.95
Chula Vista,2001,16.374166666666667,16.84229596694215,3.3195518071625343,0.8122459132231404,399324.424487961,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,32.95
Chula Vista,2001,16.374166666666667,16.84229596694215,3.3195518071625343,0.8122459132231404,8245.92437665073,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,32.95
Chula Vista,2001,16.374166666666667,16.84229596694215,3.3195518071625343,0.8122459132231404,17075.0453259686,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,32.95
Chula Vista,2001,16.374166666666667,16.84229596694215,3.3195518071625343,0.8122459132231404,4286.6169156,unspecified_mix_of_hydrofluorocarbons_hfcs_and_perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,32.95
Chula Vista,2002,16.37275,17.64682638082192,3.6610823260273975,0.7368895767123288,5935738.78360961,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,32.95
Chula Vista,2002,16.37275,17.64682638082192,3.6610823260273975,0.7368895767123288,7185328.13819684,greenhouse_gas_ghgs_emissions_including_indirect_co2_without_lulucf_in_kilotonne_co2_equivalent,32.95
Chula Vista,2002,16.37275,17.64682638082192,3.6610823260273975,0.7368895767123288,7185328.13819684,greenhouse_gas_ghgs_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,32.95
Chula Vista,2002,16.37275,17.64682638082192,3.6610823260273975,0.7368895767123288,110780.087009924,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,32.95
Chula Vista,2002,16.37275,17.64682638082192,3.6610823260273975,0.7368895767123288,706330.241904929,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,32.95
Chula Vista,2002,16.37275,17.64682638082192,3.6610823260273975,0.7368895767123288,556.238230633404,nitrogen_trifluoride_nf3_emissions_in_kilotonne_co2_equivalent,32.95
Chula Vista,2002,16.37275,17.64682638082192,3.6610823260273975,0.7368895767123288,400917.901725168,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,32.95
Chula Vista,2002,16.37275,17.64682638082192,3.6610823260273975,0.7368895767123288,10244.0833514789,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,32.95
Chula Vista,2002,16.37275,17.64682638082192,3.6610823260273975,0.7368895767123288,16076.5479458902,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,32.95
Chula Vista,2002,16.37275,17.64682638082192,3.6610823260273975,0.7368895767123288,4684.2544192,unspecified_mix_of_hydrofluorocarbons_hfcs_and_perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,32.95
Chula Vista,2003,17.100166666666667,17.976403797222222,3.5725095,0.7381777430555556,5982289.16712555,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,32.95
Chula Vista,2003,17.100166666666667,17.976403797222222,3.5725095,0.7381777430555556,7224974.03260127,greenhouse_gas_ghgs_emissions_including_indirect_co2_without_lulucf_in_kilotonne_co2_equivalent,32.95
Chula Vista,2003,17.100166666666667,17.976403797222222,3.5725095,0.7381777430555556,7224974.03260127,greenhouse_gas_ghgs_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,32.95
Chula Vista,2003,17.100166666666667,17.976403797222222,3.5725095,0.7381777430555556,102658.087501434,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,32.95
Chula Vista,2003,17.100166666666667,17.976403797222222,3.5725095,0.7381777430555556,708554.517044191,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,32.95
Chula Vista,2003,17.100166666666667,17.976403797222222,3.5725095,0.7381777430555556,532.762575151472,nitrogen_trifluoride_nf3_emissions_in_kilotonne_co2_equivalent,32.95
Chula Vista,2003,17.100166666666667,17.976403797222222,3.5725095,0.7381777430555556,401775.306209104,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,32.95
Chula Vista,2003,17.100166666666667,17.976403797222222,3.5725095,0.7381777430555556,8170.36093589273,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,32.95
Chula Vista,2003,17.100166666666667,17.976403797222222,3.5725095,0.7381777430555556,15818.2790875477,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,32.95
Chula Vista,2003,17.100166666666667,17.976403797222222,3.5725095,0.7381777430555556,5175.5521224,unspecified_mix_of_hydrofluorocarbons_hfcs_and_perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,32.95
Chula Vista,2004,16.840666666666667,16.035611016438356,3.0387037493150686,0.7168729082191782,6096978.36306809,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,32.95
Chula Vista,2004,16.840666666666667,16.035611016438356,3.0387037493150686,0.7168729082191782,7369970.03456985,greenhouse_gas_ghgs_emissions_including_indirect_co2_without_lulucf_in_kilotonne_co2_equivalent,32.95
Chula Vista,2004,16.840666666666667,16.035611016438356,3.0387037493150686,0.7168729082191782,7369970.03456985,greenhouse_gas_ghgs_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,32.95
Chula Vista,2004,16.840666666666667,16.035611016438356,3.0387037493150686,0.7168729082191782,112065.338532631,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,32.95
Chula Vista,2004,16.840666666666667,16.035611016438356,3.0387037493150686,0.7168729082191782,704886.776627103,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,32.95
Chula Vista,2004,16.840666666666667,16.035611016438356,3.0387037493150686,0.7168729082191782,551.286665189756,nitrogen_trifluoride_nf3_emissions_in_kilotonne_co2_equivalent,32.95
Chula Vista,2004,16.840666666666667,16.035611016438356,3.0387037493150686,0.7168729082191782,428554.171577754,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,32.95
Chula Vista,2004,16.840666666666667,16.035611016438356,3.0387037493150686,0.7168729082191782,6818.15824368417,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,32.95
Chula Vista,2004,16.840666666666667,16.035611016438356,3.0387037493150686,0.7168729082191782,14563.8227734014,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,32.95
Chula Vista,2004,16.840666666666667,16.035611016438356,3.0387037493150686,0.7168729082191782,5552.117082,unspecified_mix_of_hydrofluorocarbons_hfcs_and_perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,32.95
Chula Vista,2005,16.9275,16.246088754189945,3.119088474860335,0.6754424162011173,6122746.6118598,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,32.95
Chula Vista,2005,16.9275,16.246088754189945,3.119088474860335,0.6754424162011173,7378775.49753729,greenhouse_gas_ghgs_emissions_including_indirect_co2_without_lulucf_in_kilotonne_co2_equivalent,32.95
Chula Vista,2005,16.9275,16.246088754189945,3.119088474860335,0.6754424162011173,7378775.49753729,greenhouse_gas_ghgs_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,32.95
Chula Vista,2005,16.9275,16.246088754189945,3.119088474860335,0.6754424162011173,114052.747171076,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,32.95
Chula Vista,2005,16.9275,16.246088754189945,3.119088474860335,0.6754424162011173,717356.20467005,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,32.95
Chula Vista,2005,16.9275,16.246088754189945,3.119088474860335,0.6754424162011173,496.0699975186,nitrogen_trifluoride_nf3_emissions_in_kilotonne_co2_equivalent,32.95
Chula Vista,2005,16.9275,16.246088754189945,3.119088474860335,0.6754424162011173,397551.720143459,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,32.95
Chula Vista,2005,16.9275,16.246088754189945,3.119088474860335,0.6754424162011173,6677.50405104906,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,32.95
Chula Vista,2005,16.9275,16.246088754189945,3.119088474860335,0.6754424162011173,14015.6935091351,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,32.95
Chula Vista,2005,16.9275,16.246088754189945,3.119088474860335,0.6754424162011173,5878.9461352,unspecified_mix_of_hydrofluorocarbons_hfcs_and_perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,32.95
Chula Vista,2006,17.231583333333333,16.939481418282547,3.29137528531856,0.6114246606648199,6042393.61487176,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,32.95
Chula Vista,2006,17.231583333333333,16.939481418282547,3.29137528531856,0.6114246606648199,7316144.45592763,greenhouse_gas_ghgs_emissions_including_indirect_co2_without_lulucf_in_kilotonne_co2_equivalent,32.95
Chula Vista,2006,17.231583333333333,16.939481418282547,3.29137528531856,0.6114246606648199,7316144.45592763,greenhouse_gas_ghgs_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,32.95
Chula Vista,2006,17.231583333333333,16.939481418282547,3.29137528531856,0.6114246606648199,118056.262911877,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,32.95
Chula Vista,2006,17.231583333333333,16.939481418282547,3.29137528531856,0.6114246606648199,719580.692062306,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,32.95
Chula Vista,2006,17.231583333333333,16.939481418282547,3.29137528531856,0.6114246606648199,701.351638085384,nitrogen_trifluoride_nf3_emissions_in_kilotonne_co2_equivalent,32.95
Chula Vista,2006,17.231583333333333,16.939481418282547,3.29137528531856,0.6114246606648199,410066.190856612,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,32.95
Chula Vista,2006,17.231583333333333,16.939481418282547,3.29137528531856,0.6114246606648199,6343.25591565799,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,32.95
Chula Vista,2006,17.231583333333333,16.939481418282547,3.29137528531856,0.6114246606648199,12764.3230125319,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,32.95
Chula Vista,2006,17.231583333333333,16.939481418282547,3.29137528531856,0.6114246606648199,6238.7646588,unspecified_mix_of_hydrofluorocarbons_hfcs_and_perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,32.95
Chula Vista,2007,16.80275,15.18491302173913,2.671076710597826,0.6602940190217391,6121653.86307212,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,32.95
Chula Vista,2007,16.80275,15.18491302173913,2.671076710597826,0.6602940190217391,7422207.96295139,greenhouse_gas_ghgs_emissions_including_indirect_co2_without_lulucf_in_kilotonne_co2_equivalent,32.95
Chula Vista,2007,16.80275,15.18491302173913,2.671076710597826,0.6602940190217391,7422207.96295139,greenhouse_gas_ghgs_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,32.95
Chula Vista,2007,16.80275,15.18491302173913,2.671076710597826,0.6602940190217391,129425.751384679,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,32.95
Chula Vista,2007,16.80275,15.18491302173913,2.671076710597826,0.6602940190217391,725974.6403866,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,32.95
Chula Vista,2007,16.80275,15.18491302173913,2.671076710597826,0.6602940190217391,574.867499859348,nitrogen_trifluoride_nf3_emissions_in_kilotonne_co2_equivalent,32.95
Chula Vista,2007,16.80275,15.18491302173913,2.671076710597826,0.6602940190217391,418985.162536219,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,32.95
Chula Vista,2007,16.80275,15.18491302173913,2.671076710597826,0.6602940190217391,7774.82315164493,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,32.95
Chula Vista,2007,16.80275,15.18491302173913,2.671076710597826,0.6602940190217391,11222.8830898663,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,32.95
Chula Vista,2007,16.80275,15.18491302173913,2.671076710597826,0.6602940190217391,6595.9718304,unspecified_mix_of_hydrofluorocarbons_hfcs_and_perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,32.95
Chula Vista,2008,17.211083333333335,14.729757578512398,2.2780406955922867,0.5963822961432507,5923201.37582301,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,32.95
Chula Vista,2008,17.211083333333335,14.729757578512398,2.2780406955922867,0.5963822961432507,7216415.07090248,greenhouse_gas_ghgs_emissions_including_indirect_co2_without_lulucf_in_kilotonne_co2_equivalent,32.95
Chula Vista,2008,17.211083333333335,14.729757578512398,2.2780406955922867,0.5963822961432507,7216415.07090248,greenhouse_gas_ghgs_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,32.95
Chula Vista,2008,17.211083333333335,14.729757578512398,2.2780406955922867,0.5963822961432507,133551.130676922,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,32.95
Chula Vista,2008,17.211083333333335,14.729757578512398,2.2780406955922867,0.5963822961432507,738889.54094161,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,32.95
Chula Vista,2008,17.211083333333335,14.729757578512398,2.2780406955922867,0.5963822961432507,595.280502868464,nitrogen_trifluoride_nf3_emissions_in_kilotonne_co2_equivalent,32.95
Chula Vista,2008,17.211083333333335,14.729757578512398,2.2780406955922867,0.5963822961432507,396777.08976209,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,32.95
Chula Vista,2008,17.211083333333335,14.729757578512398,2.2780406955922867,0.5963822961432507,6126.22507487454,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,32.95
Chula Vista,2008,17.211083333333335,14.729757578512398,2.2780406955922867,0.5963822961432507,10312.7504747029,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,32.95
Chula Vista,2008,17.211083333333335,14.729757578512398,2.2780406955922867,0.5963822961432507,6961.6776464,unspecified_mix_of_hydrofluorocarbons_hfcs_and_perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,32.95
Chula Vista,2009,17.03125,13.403695090909089,1.9931025633608817,0.5488432796143251,5488320.28042503,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,32.95
Chula Vista,2009,17.03125,13.403695090909089,1.9931025633608817,0.5488432796143251,6776229.77387706,greenhouse_gas_ghgs_emissions_including_indirect_co2_without_lulucf_in_kilotonne_co2_equivalent,32.95
Chula Vista,2009,17.03125,13.403695090909089,1.9931025633608817,0.5488432796143251,6776229.77387706,greenhouse_gas_ghgs_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,32.95
Chula Vista,2009,17.03125,13.403695090909089,1.9931025633608817,0.5488432796143251,131990.986822223,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,32.95
Chula Vista,2009,17.03125,13.403695090909089,1.9931025633608817,0.5488432796143251,735358.695211077,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,32.95
Chula Vista,2009,17.03125,13.403695090909089,1.9931025633608817,0.5488432796143251,471.796632971868,nitrogen_trifluoride_nf3_emissions_in_kilotonne_co2_equivalent,32.95
Chula Vista,2009,17.03125,13.403695090909089,1.9931025633608817,0.5488432796143251,399500.487260924,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,32.95
Chula Vista,2009,17.03125,13.403695090909089,1.9931025633608817,0.5488432796143251,3926.58161697086,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,32.95
Chula Vista,2009,17.03125,13.403695090909089,1.9931025633608817,0.5488432796143251,9297.93659545766,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,32.95
Chula Vista,2009,17.03125,13.403695090909089,1.9931025633608817,0.5488432796143251,7363.0093124,unspecified_mix_of_hydrofluorocarbons_hfcs_and_perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,32.95
Chula Vista,2010,16.19216666666667,21.904585476190476,1.3305949047619048,0.729743873015873,5688756.00501015,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,32.95
Chula Vista,2010,16.19216666666667,21.904585476190476,1.3305949047619048,0.729743873015873,6985457.05342726,greenhouse_gas_ghgs_emissions_including_indirect_co2_without_lulucf_in_kilotonne_co2_equivalent,32.95
Chula Vista,2010,16.19216666666667,21.904585476190476,1.3305949047619048,0.729743873015873,6985457.05342726,greenhouse_gas_ghgs_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,32.95
Chula Vista,2010,16.19216666666667,21.904585476190476,1.3305949047619048,0.729743873015873,141633.79781668,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,32.95
Chula Vista,2010,16.19216666666667,21.904585476190476,1.3305949047619048,0.729743873015873,722410.566141546,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,32.95
Chula Vista,2010,16.19216666666667,21.904585476190476,1.3305949047619048,0.729743873015873,562.170247661056,nitrogen_trifluoride_nf3_emissions_in_kilotonne_co2_equivalent,32.95
Chula Vista,2010,16.19216666666667,21.904585476190476,1.3305949047619048,0.729743873015873,410314.239467985,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,32.95
Chula Vista,2010,16.19216666666667,21.904585476190476,1.3305949047619048,0.729743873015873,4536.22406636376,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,32.95
Chula Vista,2010,16.19216666666667,21.904585476190476,1.3305949047619048,0.729743873015873,9481.91347046768,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,32.95
Chula Vista,2010,16.19216666666667,21.904585476190476,1.3305949047619048,0.729743873015873,7762.1372064,unspecified_mix_of_hydrofluorocarbons_hfcs_and_perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,32.95
Cincinnati,2011,12.628166666666667,12.956988227188083,3.968014590316574,0.2602225698324022,5559507.66443653,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,39.38
Cincinnati,2011,12.628166666666667,12.956988227188083,3.968014590316574,0.2602225698324022,6865397.90299948,greenhouse_gas_ghgs_emissions_including_indirect_co2_without_lulucf_in_kilotonne_co2_equivalent,39.38
Cincinnati,2011,12.628166666666667,12.956988227188083,3.968014590316574,0.2602225698324022,6865397.90299948,greenhouse_gas_ghgs_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,39.38
Cincinnati,2011,12.628166666666667,12.956988227188083,3.968014590316574,0.2602225698324022,146080.595742668,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,39.38
Cincinnati,2011,12.628166666666667,12.956988227188083,3.968014590316574,0.2602225698324022,717423.690198875,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,39.38
Cincinnati,2011,12.628166666666667,12.956988227188083,3.968014590316574,0.2602225698324022,668.9316610252,nitrogen_trifluoride_nf3_emissions_in_kilotonne_co2_equivalent,39.38
Cincinnati,2011,12.628166666666667,12.956988227188083,3.968014590316574,0.2602225698324022,416521.779163033,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,39.38
Cincinnati,2011,12.628166666666667,12.956988227188083,3.968014590316574,0.2602225698324022,7026.6266586082,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,39.38
Cincinnati,2011,12.628166666666667,12.956988227188083,3.968014590316574,0.2602225698324022,9990.14537554644,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,39.38
Cincinnati,2011,12.628166666666667,12.956988227188083,3.968014590316574,0.2602225698324022,8178.4697632,unspecified_mix_of_hydrofluorocarbons_hfcs_and_perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,39.38
Cincinnati,2012,13.517916666666666,13.743478327586207,4.012345939655172,0.23978544827586207,5349220.94664921,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,39.38
Cincinnati,2012,13.517916666666666,13.743478327586207,4.012345939655172,0.23978544827586207,6643010.57787319,greenhouse_gas_ghgs_emissions_including_indirect_co2_without_lulucf_in_kilotonne_co2_equivalent,39.38
Cincinnati,2012,13.517916666666666,13.743478327586207,4.012345939655172,0.23978544827586207,6643010.57787319,greenhouse_gas_ghgs_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,39.38
Cincinnati,2012,13.517916666666666,13.743478327586207,4.012345939655172,0.23978544827586207,147249.750868431,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,39.38
Cincinnati,2012,13.517916666666666,13.743478327586207,4.012345939655172,0.23978544827586207,714401.17249108,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,39.38
Cincinnati,2012,13.517916666666666,13.743478327586207,4.012345939655172,0.23978544827586207,631.9903120912,nitrogen_trifluoride_nf3_emissions_in_kilotonne_co2_equivalent,39.38
Cincinnati,2012,13.517916666666666,13.743478327586207,4.012345939655172,0.23978544827586207,409285.583751925,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,39.38
Cincinnati,2012,13.517916666666666,13.743478327586207,4.012345939655172,0.23978544827586207,6054.95249435678,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,39.38
Cincinnati,2012,13.517916666666666,13.743478327586207,4.012345939655172,0.23978544827586207,7581.75704849569,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,39.38
Cincinnati,2012,13.517916666666666,13.743478327586207,4.012345939655172,0.23978544827586207,8584.4242576,unspecified_mix_of_hydrofluorocarbons_hfcs_and_perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,39.38
Cincinnati,2013,13.398333333333333,11.978906229813663,2.429908181677019,0.24332855279503104,5502550.71398641,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,39.38
Cincinnati,2013,13.398333333333333,11.978906229813663,2.429908181677019,0.24332855279503104,6799979.30280136,greenhouse_gas_ghgs_emissions_including_indirect_co2_without_lulucf_in_kilotonne_co2_equivalent,39.38
Cincinnati,2013,13.398333333333333,11.978906229813663,2.429908181677019,0.24332855279503104,6799979.30280136,greenhouse_gas_ghgs_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,39.38
Cincinnati,2013,13.398333333333333,11.978906229813663,2.429908181677019,0.24332855279503104,149922.393769351,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,39.38
Cincinnati,2013,13.398333333333333,11.978906229813663,2.429908181677019,0.24332855279503104,721475.055605471,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,39.38
Cincinnati,2013,13.398333333333333,11.978906229813663,2.429908181677019,0.24332855279503104,600.342162922652,nitrogen_trifluoride_nf3_emissions_in_kilotonne_co2_equivalent,39.38
Cincinnati,2013,13.398333333333333,11.978906229813663,2.429908181677019,0.24332855279503104,403349.746652267,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,39.38
Cincinnati,2013,13.398333333333333,11.978906229813663,2.429908181677019,0.24332855279503104,5858.17456444377,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,39.38
Cincinnati,2013,13.398333333333333,11.978906229813663,2.429908181677019,0.24332855279503104,7229.06881568978,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,39.38
Cincinnati,2013,13.398333333333333,11.978906229813663,2.429908181677019,0.24332855279503104,8993.8072448,unspecified_mix_of_hydrofluorocarbons_hfcs_and_perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,39.38
